Model	Treatment	Treatment target	Treatment type	BestResponse	Day_BestResponse	BestAvgResponse	Day_BestAvgResponse	TimeToDouble	Day_Last	ResponseCategory
X-4145	LEE011	CDK4,CDK6,CDK4/6	single	228	20	62.54000000000002	13	8.579839429081177	34	PD
X-4145	WNT974	PORCN	single	18.099999999999994	18	3.2750000000000057	11	18	18	SD
X-4145	LKA136	NTRK1,NTRK2,NTRK3	single	224	20	67.62	13	9.105726872246695	28	PD
X-4145	binimetinib	MAP2K1,MAP2K2,MAPK	single	-44	21	-24.554545454545462	34	51	51	SD
X-4145	binimetinib-3.5mpk	MAPK	single	149.2	25	83.32499999999999	11	4	27	PD
X-4145	trametinib	MAPK	single	191.10000000000002	22	98.875	12	4	39	PD
X-4145	untreated	UNKNOWN,Untreated	single	344	21	106.4	14	5.962758620689654	25	PD
X-4157	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	60.5	20	9.5	11	28	28	PD
X-4157	BKM120 + encorafenib	panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	12.799999999999997	9	9.759999999999991	14	28	28	SD-->PD
X-4157	CGM097	MDM2	single	90.19999999999999	20	35.900000000000006	14	20.463722397476342	28	PD
X-4157	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	112.1	20	35.30000000000001	11	13	28	PD
X-4157	dacarbazine	chemotherapy	single	58	20	16	14	29	29	PD
X-4157	LDE225	SMO	single	10	9	8.575000000000003	12	13	13	SD
X-4157	LDK378	ALK	single	65.4	25	22.049999999999997	12	28	28	PD
X-4157	LEE011	CDK4,CDK6,CDK4/6	single	71.69999999999999	22	13.959999999999994	13	26.38080495356037	28	PD
X-4157	LEE011 + encorafenib	CDK4/6,BRAF,BRAF,CDK4,CDK6	combo	66.80000000000001	22	18.299999999999997	11	25.764542936288088	28	PD
X-4157	WNT974	PORCN	single	131.5	21	20.08	14	19.010526315789473	28	PD
X-4157	LGW813	IAP	single	-23.5	11	-16.97999999999999	11	67.464	105	SD-->PD
X-4157	encorafenib	BRAF	single	106.19999999999999	20	18.42	13	19.515625	28	PD
X-4157	encorafenib + binimetinib	BRAF,MAP2K1,MAP2K2,MAPK	combo	-33.5	16	-8.049999999999997	25	66.58701298701298	87	SD-->PD
X-4157	binimetinib	MAP2K1,MAP2K2,MAPK	single	-14.700000000000003	60	13.579999999999998	13	88.82300884955752	108	SD-->PD
X-4157	TAS266	DR5	single	143.4	20	24.72	14	16.49122807017544	28	PD
X-4157	untreated	UNKNOWN,Untreated	single	239.7	20	52.88	14	11.195121951219512	28	PD
X-4215	abraxane	Tubulin	single	87.80000000000001	25	19.275000000000006	11	33.857142857142854	54	PD
X-4215	abraxane + gemcitabine	Tubulin,chemotherapy	combo	-81.9	48	-32.51304347826087	79	79	79	PR-->-->PD
X-4215	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	77.80000000000001	22	40.599999999999994	12	22	22	PD
X-4215	BKM120 + LDE225	panPI3K,SMO	combo	147.2	16	117.32	13	3.532147742818058	16	PD
X-4215	BYL719	PIK3CA	single	71.1	21	2.825000000000003	11	26.621118012422357	35	PD
X-4215	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	-97.8	97	-66.02413793103449	97	97	97	CR
X-4215	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	50.400000000000006	21	21.275000000000006	11	33.23017408123791	56	PD
X-4215	HDM201	MDM2	single	100.80000000000001	20	40.579999999999984	13	19.777777777777775	31	PD
X-4215	"figitumumab"""	IGF1R	single	223.10000000000002	21	57.26666666666665	11	8.901988636363637	21	PD
X-4215	"figitumumab"" + binimetinib"	IGF1R,MAPK	combo	27.700000000000003	22	12.78	15	42.69565217391305	51	SD-->PD
X-4215	gemcitabine-50mpk	chemotherapy	single	-77.2	39	-33.69411764705882	56	100.7654986522911	109	PR-->PD
X-4215	INC424	JAK	single	93.1	20	21.540000000000006	13	20	20	PD
X-4215	INC424 + binimetinib	JAK,MAPK	combo	4.599999999999994	90	28.125	12	131	131	SD
X-4215	LEE011	CDK4,CDK6,CDK4/6	single	1.2999999999999972	53	57.44999999999999	11	10.289256198347106	91	PD
X-4215	WNT974	PORCN	single	116.80000000000001	20	73.35	12	9.322175732217573	28	PD
X-4215	LKA136	NTRK1,NTRK2,NTRK3	single	327.1	22	48.57499999999999	11	9.482758620689655	25	PD
X-4215	binimetinib	MAP2K1,MAP2K2,MAPK	single	0.5999999999999943	19	22.5625	22	22	22	SD
X-4215	binimetinib-3.5mpk	MAPK	single	158.89999999999998	22	111.72500000000002	12	5.243362831858407	27	PD
X-4215	trametinib	MAPK	single	62.900000000000006	28	11.900000000000006	11	31.98068669527897	40	PD
X-4215	untreated	UNKNOWN,Untreated	single	167.2	21	61.06	12	7.592052980132451	36	PD
X-4226	abraxane	Tubulin	single	278.2	20	75.24000000000001	14	6.571428571428572	27	PD
X-4226	abraxane + gemcitabine	Tubulin,chemotherapy	combo	48.400000000000006	21	17.72	14	27.72388955582233	87	PD
X-4226	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-21.599999999999994	16	10.316666666666663	16	36.27483443708609	44	SD-->PD
X-4226	BKM120 + LDE225	panPI3K,SMO	combo	-30.700000000000003	13	-17.64	18	81	81	SD-->PD
X-4226	BKM120 + binimetinib	panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-17.5	34	-1.9545454545454533	40	71.33400402414487	122	SD-->PD
X-4226	BYL719	PIK3CA	single	-1	14	-1.0799999999999983	14	51.28771929824561	91	SD-->PD
X-4226	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	43.69999999999999	29	14.97999999999999	14	43.5426944971537	63	PD
X-4226	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	65	22	13.059999999999988	14	31.698412698412696	73	PD
X-4226	HDM201	MDM2	single	260.5	20	60.25999999999999	12	7.7	33	PD
X-4226	"figitumumab"""	IGF1R	single	58.69999999999999	26	-2	12	18.8728323699422	36	PD
X-4226	"figitumumab"" + binimetinib"	IGF1R,MAPK	combo	141.1	21	87.85	11	5.773195876288659	28	PD
X-4226	gemcitabine-50mpk	chemotherapy	single	44.5	17	30.78	14	17	17	PD
X-4226	INC424	JAK	single	83.30000000000001	20	19.599999999999994	12	25.961038961038962	71	PD
X-4226	INC424 + binimetinib	JAK,MAPK	combo	-17.599999999999994	20	2.549999999999997	20	63.734189723320156	99	SD-->PD
X-4226	LEE011	CDK4,CDK6,CDK4/6	single	176.60000000000002	22	61.69999999999999	12	12.419117647058824	29	PD
X-4226	WNT974	PORCN	single	273.3	21	55.079999999999984	13	10.75152749490835	22	PD
X-4226	LKA136	NTRK1,NTRK2,NTRK3	single	59.400000000000006	20	30.80000000000001	13	25.232558139534884	36	PD
X-4226	binimetinib	MAP2K1,MAP2K2,MAPK	single	-30.299999999999997	28	-5.891666666666666	35	35	35	SD
X-4226	binimetinib-3.5mpk	MAPK	single	52	21	37.25999999999999	13	27.703703703703702	34	PD
X-4226	trametinib	MAPK	single	-7.400000000000006	11	-3.7249999999999943	11	29.771535580524347	48	SD-->PD
X-4226	untreated	UNKNOWN,Untreated	single	83.69999999999999	24	28.47999999999999	13	18.97590361445783	40	PD
X-4316	abraxane	Tubulin	single	122.19999999999999	22	35.05000000000001	12	16.559322033898304	54	PD
X-4316	abraxane + gemcitabine	Tubulin,chemotherapy	combo	-100	84	-63.207692307692305	87	87	87	CR
X-4316	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	93.4	21	19.980000000000018	13	16.500810372771475	28	PD
X-4316	BKM120 + LDE225	panPI3K,SMO	combo	-20.200000000000003	14	-9.933333333333337	14	53	53	SD-->PD
X-4316	BYL719	PIK3CA	single	72.5	22	6.359999999999985	14	29.666666666666668	115	PD
X-4316	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	1.2000000000000028	13	0.28000000000000114	13	41.22044728434505	51	SD-->PD
X-4316	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	11.599999999999994	9	4.799999999999997	13	21.38705882352941	37	SD-->PD
X-4316	HDM201	MDM2	single	132.6	20	29.359999999999985	13	16.130563798219583	30	PD
X-4316	"figitumumab"""	IGF1R	single	-2.0999999999999943	19	34.56666666666669	19	29.626180836707153	68	PD
X-4316	"figitumumab"" + binimetinib"	IGF1R,MAPK	combo	276	20	133.5	12	3.1650485436893203	33	PD
X-4316	gemcitabine-50mpk	chemotherapy	single	-80	77	-41.07727272727273	77	77	77	PR
X-4316	INC424	JAK	single	44.400000000000006	22	8.320000000000007	14	57.4014598540146	115	PD
X-4316	LEE011	CDK4,CDK6,CDK4/6	single	3	21	1.9249999999999972	11	62.666666666666664	77	SD-->PD
X-4316	WNT974	PORCN	single	26.799999999999997	16	19.820000000000007	13	27.63131313131313	51	SD-->PD
X-4316	LKA136	NTRK1,NTRK2,NTRK3	single	59.19999999999999	22	9.559999999999988	15	31.091383812010445	45	PD
X-4316	binimetinib	MAP2K1,MAP2K2,MAPK	single	-45.2	109	-26.8962962962963	109	122	122	SD-->-->PD
X-4316	binimetinib-3.5mpk	MAPK	single	29.19999999999999	18	10.140000000000015	13	20.723076923076924	39	SD-->PD
X-4316	trametinib	MAPK	single	-32.099999999999994	19	-12.483333333333334	40	91	91	SD-->PD
X-4316	untreated	UNKNOWN,Untreated	single	132.8	20	12.75	11	15.182105263157894	44	PD
X-4339	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-26.400000000000006	16	-10.242857142857147	19	44	44	SD-->PD
X-4339	BKM120 + encorafenib	panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-0.29999999999999716	14	3.359999999999985	14	40	40	SD
X-4339	CGM097	MDM2	single	50	22	11.5	11	64.84322033898304	66	PD
X-4339	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	9.599999999999994	22	7.559999999999988	12	85	85	SD-->PD
X-4339	dacarbazine	chemotherapy	single	9.700000000000003	15	13.140000000000015	15	15	15	SD
X-4339	LDE225	SMO	single	13.400000000000006	19	14.142857142857139	20	22	22	SD
X-4339	LDK378	ALK	single	16.299999999999997	19	8.150000000000006	11	44	44	SD-->PD
X-4339	LEE011	CDK4,CDK6,CDK4/6	single	-72.7	149	-37.24782608695652	226	240	240	PR-->-->PD
X-4339	LEE011 + encorafenib	CDK4/6,BRAF,BRAF,CDK4,CDK6	combo	-48.3	120	-14.802857142857135	170	170	170	SD
X-4339	LEE011 + binimetinib	CDK4,CDK6,MAP2K1,MAP2K2,CDK4/6,MAPK	combo	-86.8	103	-66.2483870967742	177	177	177	PR
X-4339	WNT974	PORCN	single	15.900000000000006	11	9.150000000000006	11	26	26	SD-->PD
X-4339	LGW813	IAP	single	13.299999999999997	11	9.849999999999994	11	49.87378640776699	51	SD-->PD
X-4339	encorafenib	BRAF	single	89.69999999999999	24	30.5	14	16.515873015873016	46	PD
X-4339	encorafenib + binimetinib	BRAF,MAP2K1,MAP2K2,MAPK	combo	81.30000000000001	26	17.049999999999997	11	31.714285714285715	47	PD
X-4339	binimetinib	MAP2K1,MAP2K2,MAPK	single	-5.299999999999997	14	0.12000000000000455	14	77.97802197802199	85	SD-->PD
X-4339	TAS266	DR5	single	14.200000000000003	13	10.900000000000006	13	38.020833333333336	47	SD-->PD
X-4339	untreated	UNKNOWN,Untreated	single	89.30000000000001	20	39.5	16	20.77959927140255	45	PD
X-4347	BGJ398	FGFR	single	55.900000000000006	21	7.02000000000001	14	31.07862407862408	60	PD
X-4347	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-22	11	-11.699999999999989	34	67	67	SD-->-->PD
X-4347	BYL719	PIK3CA	single	63.099999999999994	34	8.920000000000002	13	45.98392282958199	98	PD
X-4347	BYL719 + LEE011	PIK3CA,CDK4/6	combo	-73.3	45	-42.62	48	48	48	PR
X-4347	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	-14.599999999999994	11	-11.875	11	63.05820105820106	88	SD-->PD
X-4347	CGM097	MDM2	single	79.30000000000001	22	2.2249999999999943	11	25.63157894736842	67	PD
X-4347	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	12.400000000000006	11	-1.9000000000000057	11	77.44444444444444	91	SD-->PD
X-4347	HDM201	MDM2	single	33.69999999999999	39	0.7000000000000028	11	56	56	SD-->PD
X-4347	INC424	JAK	single	101.6	21	23.099999999999994	11	20.813953488372093	28	PD
X-4347	LEE011	CDK4,CDK6,CDK4/6	single	-7.900000000000006	52	11.167999999999992	91	134.06611570247935	143	SD-->-->PD
X-4347	LEE011 + everolimus	CDK4,CDK6,MTOR,CDK4/6	combo	-83.6	87	-50.099999999999994	87	87	87	PR
X-4347	LFA102	PRLR	single	162.60000000000002	20	30.125	13	17.163141993957705	48	PD
X-4347	LJM716	ERBB3	single	119.9	21	43.5	16	18.51870324189526	49	PD
X-4347	LJM716 + trastuzumab	ERBB3,ERBB2	combo	124.6	20	18.25	13	18.99317871759891	48	PD
X-4347	LKA136	NTRK1,NTRK2,NTRK3	single	127.1	21	27.900000000000006	11	16.113948919449903	28	PD
X-4347	LLM871	FGFR2/4	single	72.1	24	25.379999999999995	13	25.792291220556745	41	PD
X-4347	binimetinib	MAP2K1,MAP2K2,MAPK	single	-58.8	56	-31.706249999999997	56	56	56	PR
X-4347	paclitaxel	Tubulin	single	78.5	24	31.5	13	32.21276595744681	62	PD
X-4347	tamoxifen	ESR1	single	93.9	32	39.900000000000006	16	23.08695652173914	49	PD
X-4347	trastuzumab	ERBB2	single	128.6	20	45.69999999999999	13	18.75109170305677	62	PD
X-4347	untreated	UNKNOWN,Untreated	single	165.8	17	54.400000000000006	13	11.145833333333332	17	PD
X-4347	LFW527 + everolimus	IGF1R,MTOR	combo	-7.099999999999994	21	0.2142857142857082	21	78.56962025316456	98	SD-->PD
X-4377	abraxane	Tubulin	single	257.8	9	114.5	9	3.994100294985251	9	PD
X-4377	abraxane + gemcitabine	Tubulin,chemotherapy	combo	43.5	23	12.759999999999991	14	37	37	PD
X-4377	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	193.39999999999998	26	20.58	12	16.38152610441767	29	PD
X-4377	BKM120 + LDE225	panPI3K,SMO	combo	-46.3	29	-21.47999999999999	29	29	29	SD
X-4377	BKM120 + binimetinib	panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-13.599999999999994	17	3.316666666666663	17	34.95539033457249	74	SD-->PD
X-4377	BYL719	PIK3CA	single	159	22	40.57499999999999	11	12.117154811715482	28	PD
X-4377	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	65.6	20	22.22	14	24.81818181818182	41	PD
X-4377	HDM201	MDM2	single	260.9	20	89.14000000000001	14	5.960159362549801	27	PD
X-4377	"figitumumab"""	IGF1R	single	321.7	16	91.875	13	7.015384615384615	16	PD
X-4377	"figitumumab"" + binimetinib"	IGF1R,MAPK	combo	487.79999999999995	21	174.44	14	3.788702928870293	21	PD
X-4377	gemcitabine-50mpk	chemotherapy	single	-21.200000000000003	41	11.01111111111112	63	72.78191489361703	73	SD-->PD
X-4377	INC424	JAK	single	291	20	94.78	14	6.1564625850340144	20	PD
X-4377	INC424 + binimetinib	JAK,MAPK	combo	163.5	22	29.44	11	16.796954314720814	36	PD
X-4377	LEE011	CDK4,CDK6,CDK4/6	single	129.2	21	20.424999999999997	11	17.089529590288315	42	PD
X-4377	WNT974	PORCN	single	6.900000000000006	16	23.183333333333337	16	23.90318302387268	63	SD
X-4377	LKA136	NTRK1,NTRK2,NTRK3	single	-100	19	-85.28461538461538	89	89	89	CR
X-4377	binimetinib	MAP2K1,MAP2K2,MAPK	single	-29.700000000000003	35	-3.174999999999997	11	35	35	SD-->PD
X-4377	binimetinib-3.5mpk	MAPK	single	300.3	20	73.82	13	9.986722571628231	28	PD
X-4377	trametinib	MAPK	single	-12.799999999999997	25	-15	12	46.3041237113402	52	SD-->PD
X-4378	abraxane	Tubulin	single	180.10000000000002	21	44.16	13	13.037735849056602	24	PD
X-4378	abraxane + gemcitabine	Tubulin,chemotherapy	combo	29.099999999999994	20	13.28	17	69	69	SD
X-4378	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	102.30000000000001	28	21.275000000000006	11	16	41	PD
X-4378	BKM120 + LDE225	panPI3K,SMO	combo	-66.3	39	-46.88	49	84	84	PR-->PD
X-4378	BKM120 + binimetinib	panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-15.599999999999994	39	-5.614285714285714	21	83.74025974025975	84	SD-->PD
X-4378	BYL719	PIK3CA	single	-45.2	32	-23.93529411764706	64	119	119	SD
X-4378	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	61.69999999999999	32	11.400000000000006	11	45	45	PD
X-4378	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-14.299999999999997	34	3.7249999999999943	13	44.43890865954923	77	SD-->PD
X-4378	HDM201	MDM2	single	70	24	16.24000000000001	14	35	35	PD
X-4378	"figitumumab"""	IGF1R	single	128.9	20	27.033333333333346	14	17.821608040201006	27	PD
X-4378	"figitumumab"" + binimetinib"	IGF1R,MAPK	combo	10.599999999999994	29	24.72	13	29	29	SD-->PD
X-4378	gemcitabine-50mpk	chemotherapy	single	-28.700000000000003	73	-11.08387096774193	105	112	112	SD
X-4378	INC424	JAK	single	115	18	44.474999999999994	12	14.012195121951219	18	PD
X-4378	INC424 + binimetinib	JAK,MAPK	combo	20.299999999999997	11	2.200000000000003	11	74.34073107049608	84	SD-->PD
X-4378	LEE011	CDK4,CDK6,CDK4/6	single	106.5	21	51.140000000000015	13	13.634920634920634	44	PD
X-4378	WNT974	PORCN	single	151.9	28	58.69999999999999	12	9.517241379310345	41	PD
X-4378	LKA136	NTRK1,NTRK2,NTRK3	single	207.8	21	64.52499999999998	13	8.85858585858586	27	PD
X-4378	binimetinib	MAP2K1,MAP2K2,MAPK	single	-22.400000000000006	28	-12.799999999999997	11	49	49	SD-->PD
X-4378	binimetinib-3.5mpk	MAPK	single	184.5	20	47.24000000000001	12	13.123839009287925	23	PD
X-4378	trametinib	MAPK	single	66.1	21	38.140000000000015	14	23.194174757281555	41	PD
X-4378	untreated	UNKNOWN,Untreated	single	87.30000000000001	21	25.325000000000003	12	26.369230769230768	63	PD
X-4426	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	107.9	20	47.25	11	12.701923076923078	22	PD
X-4426	BKM120 + encorafenib	panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	10.299999999999997	34	52	12	11.992021276595745	34	PD
X-4426	CGM097	MDM2	single	231.39999999999998	20	56.38	13	11.544740973312402	20	PD
X-4426	dacarbazine	chemotherapy	single	306.7	21	72.14000000000001	15	9.363636363636363	21	PD
X-4426	LDE225	SMO	single	302.1	20	62.474999999999994	11	8.980343980343982	20	PD
X-4426	LDK378	ALK	single	222.5	20	28.5	11	14.181034482758621	20	PD
X-4426	LEE011	CDK4,CDK6,CDK4/6	single	31.30000000000001	23	45.8857142857143	23	23	23	PD
X-4426	LEE011 + encorafenib	CDK4/6,BRAF,BRAF,CDK4,CDK6	combo	-50.6	40	-4.2250000000000085	56	71.60719041278296	88	SD-->PD
X-4426	WNT974	PORCN	single	364.4	20	84.69999999999999	11	8.128342245989305	20	PD
X-4426	LGW813	IAP	single	229.39999999999998	20	53.55000000000001	11	10.040307101727446	26	PD
X-4426	encorafenib	BRAF	single	369.1	20	108.14000000000001	13	7.482059282371295	20	PD
X-4426	encorafenib + binimetinib	BRAF,MAP2K1,MAP2K2,MAPK	combo	614.7	19	122.64000000000001	13	5.828025477707007	19	PD
X-4426	binimetinib	MAP2K1,MAP2K2,MAPK	single	107.5	20	44.88	14	19.420103092783506	29	PD
X-4426	TAS266	DR5	single	-53.2	10	-32.16	16	32.33287858117326	41	PR-->PD
X-4426	untreated	UNKNOWN,Untreated	single	757.9	18	183	12	3.7091866588648332	18	PD
X-4439	abraxane	Tubulin	single	125.80000000000001	20	-7.974999999999994	11	16.116968698517297	48	PD
X-4439	abraxane + gemcitabine	Tubulin,chemotherapy	combo	-61.4	45	-27.457142857142856	48	48	48	PR
X-4439	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-38	21	-14.733333333333334	51	51	51	SD
X-4439	BKM120 + LDE225	panPI3K,SMO	combo	-50.7	40	-28.400000000000006	43	43	43	PR
X-4439	BKM120 + binimetinib	panPI3K,MAPK,MAP2K1,MAP2K2,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-57.8	67	-24.270370370370372	94	94	94	PR-->PD
X-4439	BYL719	PIK3CA	single	-28.599999999999994	17	-16.72222222222223	28	83	83	SD
X-4439	BYL719 + LJM716	PIK3CA,ERBB3,ERBB3,PIK3CA	combo	-41.4	49	-32.016666666666666	58	76	76	SD
X-4439	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	-24.299999999999997	38	-15.46875	52	83	83	SD
X-4439	HDM201	MDM2	single	42.19999999999999	21	7.5	11	28.786885245901637	31	PD
X-4439	"figitumumab"""	IGF1R	single	79.19999999999999	20	43.84	13	21.8008658008658	33	PD
X-4439	"figitumumab"" + binimetinib"	IGF1R,MAPK	combo	98.4	22	25.650000000000006	11	16.887096774193548	36	PD
X-4439	gemcitabine-50mpk	chemotherapy	single	22	66	35.81999999999999	15	20.960396039603964	94	PD
X-4439	INC424	JAK	single	63.099999999999994	21	12.924999999999997	11	32.24264705882353	45	PD
X-4439	INC424 + binimetinib	JAK,MAPK	combo	-17.5	14	-9.840000000000003	14	84	84	SD-->PD
X-4439	LEE011	CDK4,CDK6,CDK4/6	single	60.69999999999999	20	19.78	13	22.666666666666668	43	PD
X-4439	WNT974	PORCN	single	149.2	24	27.359999999999985	12	20.113744075829384	28	PD
X-4439	LKA136	NTRK1,NTRK2,NTRK3	single	113.69999999999999	21	31.099999999999994	15	19.838983050847457	32	PD
X-4439	binimetinib	MAP2K1,MAP2K2,MAPK	single	19.599999999999994	35	25.900000000000006	11	26.49425287356322	77	SD
X-4439	binimetinib-3.5mpk	MAPK	single	25.299999999999997	25	-11.224999999999994	11	30.17932922655715	36	SD-->PD
X-4439	trametinib	MAPK	single	-33.400000000000006	45	0.6500000000000057	24	51	51	SD-->PD
X-4439	untreated	UNKNOWN,Untreated	single	120.4	23	31.72	13	17.693409742120345	51	PD
X-4455	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	419.9	12	131.975	12	8.395833333333332	12	PD
X-4455	BKM120 + encorafenib	panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	485.4	21	79.45999999999998	12	8.139800285306706	21	PD
X-4455	CGM097	MDM2	single	164.60000000000002	20	34.05000000000001	12	11.920489296636086	23	PD
X-4455	CLR457	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	169.60000000000002	21	36.859999999999985	15	12.528169014084508	21	PD
X-4455	dacarbazine	chemotherapy	single	150.8	20	38.640000000000015	13	17.151401869158878	21	PD
X-4455	LDE225	SMO	single	102.80000000000001	21	3.3499999999999943	12	17.377659574468083	21	PD
X-4455	LDK378	ALK	single	447.6	18	104.07499999999999	12	6.389458272327965	18	PD
X-4455	LEE011	CDK4,CDK6,CDK4/6	single	-1.7999999999999972	17	16.840000000000003	17	23	23	SD-->PD
X-4455	LEE011 + encorafenib	CDK4/6,BRAF,BRAF,CDK4,CDK6	combo	-4.900000000000006	9	-5.340000000000003	12	84.11462450592886	88	SD-->PD
X-4455	WNT974	PORCN	single	328.6	21	49.80000000000001	12	10.117897727272727	21	PD
X-4455	LGW813	IAP	single	336.4	21	43.07499999999999	12	11.113924050632912	21	PD
X-4455	encorafenib	BRAF	single	259.9	20	51.5	12	10.45800933125972	23	PD
X-4455	encorafenib + binimetinib	BRAF,MAP2K1,MAP2K2,MAPK	combo	479.5	20	88	13	7.489953632148377	21	PD
X-4455	binimetinib	MAP2K1,MAP2K2,MAPK	single	221.10000000000002	20	65.55000000000001	12	8.052307692307693	23	PD
X-4455	TAS266	DR5	single	98.69999999999999	20	44.67500000000001	12	7.899029126213592	23	PD
X-4455	untreated	UNKNOWN,Untreated	single	740.4	21	101.43333333333331	11	5.4204451772464965	21	PD
X-4530	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	207.39999999999998	22	8.574999999999989	11	14.827433628318584	22	PD
X-4530	BKM120 + encorafenib	panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-19.5	13	-14.700000000000003	13	59.516768292682926	72	SD-->PD
X-4530	CGM097	MDM2	single	300.3	22	30.599999999999994	11	14.451781059947871	22	PD
X-4530	LDE225	SMO	single	85.30000000000001	21	9.125	15	22.580645161290324	29	PD
X-4530	LDK378	ALK	single	238.7	21	44.474999999999994	15	13.024186046511627	21	PD
X-4530	LEE011	CDK4,CDK6,CDK4/6	single	270.7	20	42.95999999999998	12	11.515966386554622	20	PD
X-4530	LEE011 + encorafenib	CDK4/6,BRAF,BRAF,CDK4,CDK6	combo	-100	36	-80.96111111111111	73	99.27480916030534	119	CR-->-->PD
X-4530	WNT974	PORCN	single	925.5999999999999	21	186.55	15	6.524617067833698	21	PD
X-4530	LGW813	IAP	single	243.89999999999998	16	68.17500000000001	11	7.406015037593985	16	PD
X-4530	encorafenib	BRAF	single	199.2	22	49.05000000000001	11	12.669014084507042	22	PD
X-4530	encorafenib + binimetinib	BRAF,MAP2K1,MAP2K2,MAPK	combo	-82.1	24	-52.74285714285714	34	48.473099914602905	65	PR-->PD
X-4530	binimetinib	MAP2K1,MAP2K2,MAPK	single	-32.5	15	-9.685714285714283	20	40	40	SD-->PD
X-4530	TAS266	DR5	single	499	18	93.5	11	7.1169811320754715	18	PD
X-4530	untreated	UNKNOWN,Untreated	single	233.7	22	41.30000000000001	11	12.39247311827957	33	PD
X-4538	BKM120	PIK3CA,PIK3CB,PIK3CG,PIK3CD,panPI3K	single	12.400000000000006	19	1.9749999999999943	11	36.3013698630137	47	SD-->PD
X-4538	BKM120 + encorafenib	panPI3K,BRAF,BRAF,PIK3CA,PIK3CB,PIK3CG,PIK3CD	combo	-65	72	-49.2	102	158.78343949044586	182	PR-->-->PD
X-4538	CGM097	MDM2	single	60.900000000000006	25	39.640000000000015	13	27.624161073825505	38	PD
X-4538	dacarbazine	chemotherapy	single	-12.599999999999994	15	-9.579999999999998	15	32.65934065934066	43	SD-->PD
X-4538	LDE225	SMO	single	273.3	21	28.44	15	14.119565217391305	21	PD
X-4538	LDK378	ALK	single	352.1	21	76.52000000000001	15	10.855614973262032	21	PD
X-4538	LEE011	CDK4,CDK6,CDK4/6	single	89.1	35	47.34	14	16.208791208791208	35	PD
X-4538	LEE011 + encorafenib	CDK4/6,BRAF,BRAF,CDK4,CDK6	combo	-68.2	72	-51.99333333333333	119	182	182	PR-->-->PD
X-4538	WNT974	PORCN	single	317.9	21	77.84	15	10.052910052910054	21	PD
X-4538	LGW813	IAP	single	335.5	22	57.80000000000001	11	9.011560693641618	25	PD
